submission_id,LoadT_main,LoadT_submit,age,author,browser,chain,comments,deadend,description,endTime,experiment_id,generation,languages,os,reproduction,startDate,startTime,story_text,story_title,student_id,timeSpent,trial_number,trial_type
64,832,862,20,EK,Firefox,Mcph9OnQjLdMoM4Y,,false,IteratedNarrationDemoPilot,1526988242036,IteratedNarrationDemo,6,German (english),Windows,"In 2017 a couples beehive was broken. This resulted in a damage of 60.000 dollars and 500.000 bees died. Two teenagers of 12 and 13 years were at fault.They had to pay 10.000 dollars and spend 8 years in prison.\n",Tue May 22 2018 13:15:05 GMT+0200,1526987705855,A couple found their beehive broken in 2017 which caused a damage of 60000 dollars and half of a million bees were dead. Responsible were two teenagers (12 and 13 years old) who had to pay 10000 dollars and spend 8 years in prison. ,bees,972360,8.93635,3,reproductionDemo
63,709,730,20,EK,Chrome,dRK5o0pV4idS0LjH,,true,IteratedNarrationDemoPilot,1526987744059,IteratedNarrationDemo,7,"German, Polish",Windows,Two men went to war. One man survived and when he came back he noticed he died.,Tue May 22 2018 13:05:25 GMT+0200 (Mitteleuropäische Sommerzeit),1526987125915,Two men went to war. One surrvied and wehn he went back he noticed he died.,bartlett,974154,10.3024,1,reproductionDemo
63,280,730,20,EK,Chrome,5yIoR4WJdN7mvuRH,,false,IteratedNarrationDemoPilot,1526987744059,IteratedNarrationDemo,1,"German, Polish",Windows,"In late December 2017, a couple in Iowa noticed a damage at their beehives. The beehives were overturned and the equipment smashed and destroyed. Half a million bees died and the costs of the equipment were about 60000$. Three weeks later two boys (13 and 14 years old) were blamed for the crime. They get arrested for 10 years and have to pay 10000$ for killing millions of bees and the damage on the equipment.",Tue May 22 2018 13:05:25 GMT+0200 (Mitteleuropäische Sommerzeit),1526987125915,"In late December 2017, a couple in Iowa checked on their 50 beehives when they discovered a tragic incident. The hives had been overturned and hacked apart, the equipment had been thrown out of the shed and smashed. This destruction caused the death of half a million bees and approximately $60,000 in property damage. Nearly three weeks later, two boys (12 and 13 years old) were arrested who are allegedly responsible for the damage. The charges against them include criminal mischief, offenses to an agricultural animal facility, and burglary. Since they are still minors, they'll be charged in juvenile court where they face up to 10 years in prison and fines up to $10,000 if convicted.",bees,974154,10.3024,2,reproductionDemo
63,740,730,20,EK,Chrome,PM6mQ6QAln3h9o19,,false,IteratedNarrationDemoPilot,1526987744059,IteratedNarrationDemo,5,"German, Polish",Windows,A 66 years old Woman is a Badass because she got a flight for free.,Tue May 22 2018 13:05:25 GMT+0200 (Mitteleuropäische Sommerzeit),1526987125915,A 66 years old Woman was a bad ass because she got a flight for free.,flight,974154,10.3024,3,reproductionDemo
62,1392,1441,21,EK,Firefox,sB0AcJDILazWCdZC,,false,IteratedNarrationDemoPilot,1526987459384,IteratedNarrationDemo,6,german,Windows,"a person clicked on the button too fast, because he reacted too quickly\n",Tue May 22 2018 12:44:31 GMT+0200,1526985871886,"A person klicked on a button too fast, as he/she did not interpret it correctly.",bees,972925,26.4583,1,reproductionDemo
62,387,1441,21,EK,Firefox,zQGf02eze637koxI,,false,IteratedNarrationDemoPilot,1526987459384,IteratedNarrationDemo,1,german,Windows,"Two men from Egulac wanted to go hunt seals, when fog came up, they escaped to the shore and hid behind a log because they thought it was war-party. Then canoes came up and one canoe with five men in it approached the two men. They told them the were going to make war and invited the two men to come along. One refused, first saying that he did not have any arrows, and, after the men in the canoe told him they had arrows in the canoe with them, saying his relatives did not know where he was but then turned to the other one and told himm he should go. So one of them returned home and the other one came with the men in the canoes. They came to the coast of Kalama where the people came down to them and began to fight. Many were killed and suddenly the attackers fell back and left, saying the indian boy, who was the one wanting to hnt seals in the beginning, had been shot, though he did not feel any pain, so he thought he accompanied ghosts that night. They returned and the man told everyone about the fight, that he accompanied ghosts, that many were kiled and they withdrew because he had been shot but did not feel any pain. But when the sun came up he fell to the ground, black stuff came out of hi mouth and his face became contorted. People began to scream, the man was dead.",Tue May 22 2018 12:44:31 GMT+0200,1526985871886,"One night two young men from Egulac went down to the river to hunt seals, and while they were there it became foggy and calm. Then they heard war-cries, and they thought: ""Maybe this is a war-party"". They escaped to the shore, and hid behind a log. Now canoes came up, and they heard the noise of paddles, and saw one canoe coming up to the them. There were five men in the canoe, and they said: ""What do you think? We wish to take you along. We are going up the river to make war on the people"". One of the young men said: ""I have no arrows"". ""Arrows are in the canoe"", they said. ""I will not go along. I might be killed. My relatives do not know where I have gone. But you"", he said, turning to the other, ""may go with them."" So one of the young men went, but the other returned home. And the warriors went on up the river to a town on the other side of Kalama. The people came down to the water, and they began to fight, and many were killed. But presently the young man heard one of the warriors say: ""Quick, let us go home: that Indian has been hit"". Now he thought: ""Oh, they are ghosts"". He did not feel sick, but they said he had been shot. So the canoes went back to Egulac, and the young man went ashore to his house, and made a fire. And he told everybody and said: ""Behold I accompanied the ghosts, and we went to fight. Many of our fellows were killed, and many of those who attacked us were killed. They said I was hit, and I did not feel sick"". He told it all, and then he became quiet. When the sun rose he fell down. Something black came out of his mouth. His face became contorted. The people jumped up and cried. He was dead.",bartlett,972925,26.4583,2,reproductionDemo
62,1051,1441,21,EK,Firefox,vgYYyzuyiXrkQL8P,,false,IteratedNarrationDemoPilot,1526987459384,IteratedNarrationDemo,1,german,Windows,"On January 15th 2018 a 66 year-old woman took a flight from Chicago to London without a ticket or passport. She entered Chicago'O Hara International Airport on January 14th and snook past two Transportation Administration officers by hiding her face with her hair. After being screened, she tried to book a flight to Conneticut but failed. When she tried to sneak past the security guard, she was detected and told to sit down. She spent the night at the airport and hopped on a shuttle bus, although you need a passport and plane ticket to enter one, the next day. She entered a flight to Heathrow Airport(London) and was captured by British officers. She returned to the USA on January 18th and is now facing accusation of theft and other things.",Tue May 22 2018 12:44:31 GMT+0200,1526985871886,"On January 15, 2018, a woman (66 years old) without a ticket and passport slipped through airport security and took a flight from Chicago to London. The woman entered Chicago O’Hare International Airport on January 14. First, she hid her face with her hair and passed two Transportation Security Administration officers who were controlling other passenger’s boarding passes. After she was screened, she wanted to board a flight to Connecticut but failed. When the woman tried to sneak past the gate agent, she was stopped and directed to sit down. She stayed overnight at the airport and rode a shuttle bus to the international gate the next day, even though a passport and plane ticket are required to board the shuttle. She then entered a plane to Heathrow Airport (London), where she was detained by British customs officials. She arrived back in the United States on January 18. The woman is charged with theft and misdemeanor for trespassing.",flight,972925,26.4583,3,reproductionDemo
61,768,727,19,EK,Chrome,Mcph9OnQjLdMoM4Y,,false,IteratedNarrationDemoPilot,1526986642290,IteratedNarrationDemo,5,german,Windows,A couple found their beehive broken in 2017 which caused a damage of 60000 dollars and half of a million bees were dead. Responsible were two teenagers (12 and 13 years old) who had to pay 10000 dollars and spend 8 years in prison. ,Tue May 22 2018 12:43:17 GMT+0200 (Mitteleuropäische Sommerzeit),1526985797868,A couple found their beehives broken (in 2017) which caused a damage about 60000 dollars and half of a million bees were dead. Two teenager were responsible for that (12 and 13 years old). They had to spent 8 years in prision and had to pay 10000 dollars.,bees,970095,14.0737,1,reproductionDemo
61,760,727,19,EK,Chrome,ZWH5YODd6n9KrxOy,,false,IteratedNarrationDemoPilot,1526986642290,IteratedNarrationDemo,2,german,Windows,A 66 years old woman entered the chicago airport on 14th january. She hid her face behind her hair and slid through the control when the two controlleurs were distracted by other passengers. She wanted to take the flight to conneticut but was stopped and had to sit down. She spent the night there and took the bus even though a ticket and passport would have been necessary. Then she took the flight to London where she was found by two police officers and arrested because of theft and entering the airport without permission. She returned on the 18th of january.,Tue May 22 2018 12:43:17 GMT+0200 (Mitteleuropäische Sommerzeit),1526985797868,"A 66 years old women entered the chicago airport at 14th january. She hided her face behind her hair and slipped trough controll when two controlleurs were distracted by controlling other passengers. She wanted to enter a flight to conneticut and was stopped and had to sit down. She stayed over night and then taked the bus to the international gate, even though a passport and a ticket would have been necessary for it. She taked the flight to london where she was stopped by two police officers. She returned to the usa at 18th january and was charged for theft an passing borders without permission.",flight,970095,14.0737,2,reproductionDemo
61,747,727,19,EK,Chrome,5PvSVOdmzbtPghnM,,false,IteratedNarrationDemoPilot,1526986642290,IteratedNarrationDemo,2,german,Windows,Two men from edugak walked down next to a river when 5 warriors in a canoe on the river asked if they wanted to join them. Just one man went with them and the fought in a town called kalama. Many people died but the man from edugak hid with the warriors because they told him he was shot. Also he did not feel sick. then he thought they were ghosts. The next morning he died and something black came out of his mouth.,Tue May 22 2018 12:43:17 GMT+0200 (Mitteleuropäische Sommerzeit),1526985797868,"Two men from edugak walked down a river and were asked by 5 warriors in a canoe on the river, if they want to join them. Yust one men went with them and they fought in a battle in a town called kalama. Many were killed but the man from edugak hid with the warriors because they told him he was shot also he did not felt sick. then he thought they are ghosts. after going home he died the next morning and something black came out of his mouth. ",bartlett,970095,14.0737,3,reproductionDemo
60,661,625,24,EK,Chrome,sB0AcJDILazWCdZC,I accidently overjumped one answer.,false,IteratedNarrationDemoPilot,1526985989889,IteratedNarrationDemo,5,German,Windows,"A person klicked on a button too fast, as he/she did not interpret it correctly.",Tue May 22 2018 12:39:51 GMT+0200 (Mitteleuropäische Sommerzeit),1526985591701,"I clicked the ready button too fast because i interpreted it false, sorry.",bees,960248,6.636466666666666,1,reproductionDemo
60,150,625,24,EK,Chrome,jHjEtyTsDwMZZSFO,I accidently overjumped one answer.,true,IteratedNarrationDemoPilot,1526985989889,IteratedNarrationDemo,7,German,Windows,,Tue May 22 2018 12:39:51 GMT+0200 (Mitteleuropäische Sommerzeit),1526985591701,two men went on a hint and met 5 people in a canoe. the man asked the two if they wanted to be in a fight. on of the men said no because he thought the man was a ghost. the next day he died and something dark came out of his mouth.,bartlett,960248,6.636466666666666,2,reproductionDemo
60,603,625,24,EK,Chrome,Dz4Jslvvz2fvIdTk,I accidently overjumped one answer.,false,IteratedNarrationDemoPilot,1526985989889,IteratedNarrationDemo,2,German,Windows,"An old woman ist trying to take a fligth, but is stopped at the airport as she has no passport and flight ticket. She stays at the airport for one night and flys the next day from a different terminal to London. In January she comes back and is charged in the US for two crimes.",Tue May 22 2018 12:39:51 GMT+0200 (Mitteleuropäische Sommerzeit),1526985591701,A 66 year old woman from Chicago USA tried to fly without a passport and a plane ticket. The first time she was stopped and stayed at the airport over night. The next day she took the shuttle bus to the international terminal and took a flight to Heathrow London. On the 18. of January she arrived back in the US and is now charged with two crimes. ,flight,960248,6.636466666666666,3,reproductionDemo
59,1686,1638,22,EK,Firefox,ZWH5YODd6n9KrxOy,,false,IteratedNarrationDemoPilot,1526985465898,IteratedNarrationDemo,1,German,Windows,"A 66 years old women entered the chicago airport at 14th january. She hided her face behind her hair and slipped trough controll when two controlleurs were distracted by controlling other passengers. She wanted to enter a flight to conneticut and was stopped and had to sit down. She stayed over night and then taked the bus to the international gate, even though a passport and a ticket would have been necessary for it. She taked the flight to london where she was stopped by two police officers. She returned to the usa at 18th january and was charged for theft an passing borders without permission.",Tue May 22 2018 12:21:49 GMT+0200,1526984509712,"On January 15, 2018, a woman (66 years old) without a ticket and passport slipped through airport security and took a flight from Chicago to London. The woman entered Chicago O’Hare International Airport on January 14. First, she hid her face with her hair and passed two Transportation Security Administration officers who were controlling other passenger’s boarding passes. After she was screened, she wanted to board a flight to Connecticut but failed. When the woman tried to sneak past the gate agent, she was stopped and directed to sit down. She stayed overnight at the airport and rode a shuttle bus to the international gate the next day, even though a passport and plane ticket are required to board the shuttle. She then entered a plane to Heathrow Airport (London), where she was detained by British customs officials. She arrived back in the United States on January 18. The woman is charged with theft and misdemeanor for trespassing.",flight,972356,15.936433333333333,1,reproductionDemo
59,1712,1638,22,EK,Firefox,rMeKBwtxWpLqt6cg,,false,IteratedNarrationDemoPilot,1526985465898,IteratedNarrationDemo,4,German,Windows,"There is a war and people are at the coast. A canoe comes and take a man to war. He is shot but still lives, but will die soon. He dies in the end.",Tue May 22 2018 12:21:49 GMT+0200,1526984509712,"There is a war and people are on the coast. A canoe comes and takes the man to war, he is shot but lives but knows he will die soon. He dies in the end\n",bartlett,972356,15.936433333333333,2,reproductionDemo
59,1646,1638,22,EK,Firefox,UVR5azYWUdQIdNjI,,false,IteratedNarrationDemoPilot,1526985465898,IteratedNarrationDemo,4,German,Windows,Dezember 2017 50 beehives 60 000 dollar 10 to 12 years old.,Tue May 22 2018 12:21:49 GMT+0200,1526984509712,December 2017 50 beehives 60 000 dollar 10 to 12 year old. ,bees,972356,15.936433333333333,3,reproductionDemo
58,366,792,20,EK,Chrome,cszKw2w5ar5kP14z,,false,IteratedNarrationDemoPilot,1526984536617,IteratedNarrationDemo,3,German,Windows,"On january 15 2018 a woman (66 years) flights from chigao to london.\nChigao 18 lodon",Tue May 22 2018 12:17:19 GMT+0200 (Mitteleuropäische Sommerzeit),1526984239466,On january 15 2018 A woman (66 years old) flights from Chigao to London Chigao January 14 Conniction Lodon January 18,flight,972820,4.952516666666667,1,reproductionDemo
58,612,792,20,EK,Chrome,jHjEtyTsDwMZZSFO,,false,IteratedNarrationDemoPilot,1526984536617,IteratedNarrationDemo,6,German,Windows,two men went on a hint and met 5 people in a canoe. the man asked the two if they wanted to be in a fight. on of the men said no because he thought the man was a ghost. the next day he died and something dark came out of his mouth.,Tue May 22 2018 12:17:19 GMT+0200 (Mitteleuropäische Sommerzeit),1526984239466,Two men went on a hint and they met 5 people in a canoe. The man asked the two men if they wanted to be in a fight. One of the two men said no because he thought that the man was a ghost. The next day he died and something dark came out of his mouth.,bartlett,972820,4.952516666666667,2,reproductionDemo
58,644,792,20,EK,Chrome,sB0AcJDILazWCdZC,,false,IteratedNarrationDemoPilot,1526984536617,IteratedNarrationDemo,4,German,Windows,"I clicked the ready button too fast because i interpreted it false, sorry.",Tue May 22 2018 12:17:19 GMT+0200 (Mitteleuropäische Sommerzeit),1526984239466,"I clicked the ready button to fast, because I interpreted it false. sorry",bees,972820,4.952516666666667,3,reproductionDemo
57,678,166,26,EK,Chrome,rMeKBwtxWpLqt6cg,,false,IteratedNarrationDemoPilot,1526984279290,IteratedNarrationDemo,3,English,Windows,"There is a war and people are on the coast. A canoe comes and takes the man to war, he is shot but lives but knows he will die soon. He dies in the end\n",Tue May 22 2018 12:13:51 GMT+0200 (W. Europe Daylight Time),1526984031747,There is a war and some people are on the coast. A canoe comes and takes an man with it into the war. he gets shot but doesn't feel anything so he goes back home. However he knows he'll die and in the end he dies,bartlett,971424,4.1257166666666665,1,reproductionDemo
57,643,166,26,EK,Chrome,T9rW6dMkebpykX60,,false,IteratedNarrationDemoPilot,1526984279290,IteratedNarrationDemo,4,English,Windows,"In January of 2018, a 66 year old woman tries to get from the usa to london by slipping through airport gates. she will get caught on the plane",Tue May 22 2018 12:13:51 GMT+0200 (W. Europe Daylight Time),1526984031747,"15.01.2018, 66 year old woman tries to get from the usa to london.\nfor that, she does some illegal slipping through airport gates.\nShe will be found on the flight and get arrested.",flight,971424,4.1257166666666665,2,reproductionDemo
57,658,166,26,EK,Chrome,rmWM7yMYXBbASNFR,,false,IteratedNarrationDemoPilot,1526984279290,IteratedNarrationDemo,4,English,Windows,"The young one died, they left the young the old one\n",Tue May 22 2018 12:13:51 GMT+0200 (W. Europe Daylight Time),1526984031747,"The young one died, and they left the young the old one. ",bees,971424,4.1257166666666665,3,reproductionDemo
56,2004,3047,20,EK,Firefox,Ia1ppaRlEpIyBGIK,,false,IteratedNarrationDemoPilot,1526982891728,IteratedNarrationDemo,5,German,Windows,"Something with bees.\n",Tue May 22 2018 11:47:46 GMT+0200,1526982466070,Something with bees.,bees,972339,7.0943,1,reproductionDemo
56,584,3047,20,EK,Firefox,rMeKBwtxWpLqt6cg,,false,IteratedNarrationDemoPilot,1526982891728,IteratedNarrationDemo,2,German,Windows,There is a war and some people are on the coast. A canoe comes and takes an man with it into the war. he gets shot but doesn't feel anything so he goes back home. However he knows he'll die and in the end he dies,Tue May 22 2018 11:47:46 GMT+0200,1526982466070,"It's about some war, that's not explained.\nSome people on the coast. A canoe comes and takes one men with them into the fight.\nIn the end this men knows he's shot but doesn't fell anything. So he returned home and told his story and know he would die. Then he died.",bartlett,972339,7.0943,2,reproductionDemo
56,2917,3047,20,EK,Firefox,7oeff4GcFoSutDtw,,false,IteratedNarrationDemoPilot,1526982891728,IteratedNarrationDemo,1,German,Windows,A 66 year old woman tried to get from Chicago to London by plane without owning a ticket or passport. SHe passed security officers while they were checking other passengers. However she had to wait one night until she could board a plane to Heathrow Airport because she was stopped by a worker at the gate and had to sit down. In London she was stopped by security guards and she came back to the US only two or three days after she had tried to leave. She is charged with theft and tresspassing.,Tue May 22 2018 11:47:46 GMT+0200,1526982466070,"On January 15, 2018, a woman (66 years old) without a ticket and passport slipped through airport security and took a flight from Chicago to London. The woman entered Chicago O’Hare International Airport on January 14. First, she hid her face with her hair and passed two Transportation Security Administration officers who were controlling other passenger’s boarding passes. After she was screened, she wanted to board a flight to Connecticut but failed. When the woman tried to sneak past the gate agent, she was stopped and directed to sit down. She stayed overnight at the airport and rode a shuttle bus to the international gate the next day, even though a passport and plane ticket are required to board the shuttle. She then entered a plane to Heathrow Airport (London), where she was detained by British customs officials. She arrived back in the United States on January 18. The woman is charged with theft and misdemeanor for trespassing.",flight,972339,7.0943,3,reproductionDemo
55,613,142,21,EK,Firefox,Dz4Jslvvz2fvIdTk,,false,IteratedNarrationDemoPilot,1526982430439,IteratedNarrationDemo,1,German,Windows,A 66 year old woman from Chicago USA tried to fly without a passport and a plane ticket. The first time she was stopped and stayed at the airport over night. The next day she took the shuttle bus to the international terminal and took a flight to Heathrow London. On the 18. of January she arrived back in the US and is now charged with two crimes. ,Tue May 22 2018 10:59:33 GMT+0200,1526979573203,"On January 15, 2018, a woman (66 years old) without a ticket and passport slipped through airport security and took a flight from Chicago to London. The woman entered Chicago O’Hare International Airport on January 14. First, she hid her face with her hair and passed two Transportation Security Administration officers who were controlling other passenger’s boarding passes. After she was screened, she wanted to board a flight to Connecticut but failed. When the woman tried to sneak past the gate agent, she was stopped and directed to sit down. She stayed overnight at the airport and rode a shuttle bus to the international gate the next day, even though a passport and plane ticket are required to board the shuttle. She then entered a plane to Heathrow Airport (London), where she was detained by British customs officials. She arrived back in the United States on January 18. The woman is charged with theft and misdemeanor for trespassing.",flight,967404,47.6206,1,reproductionDemo
55,560,142,21,EK,Firefox,rmWM7yMYXBbASNFR,,false,IteratedNarrationDemoPilot,1526982430439,IteratedNarrationDemo,3,German,Windows,"The young one died, and they left the young the old one. ",Tue May 22 2018 10:59:33 GMT+0200,1526979573203,"The young one died, they crossed and they left the young the old one.",bees,967404,47.6206,2,reproductionDemo
55,146,142,21,EK,Firefox,MSBq5bINaoNLXgFq,,true,IteratedNarrationDemoPilot,1526982430439,IteratedNarrationDemo,7,German,Windows,"The young one died, they crossed and left the young the old.",Tue May 22 2018 10:59:33 GMT+0200,1526979573203,"The young one died, they crossed and they left the young the old one.",bartlett,967404,47.6206,3,reproductionDemo
54,238,1177,20,EK,Chrome,Mcph9OnQjLdMoM4Y,,false,IteratedNarrationDemoPilot,1526982126825,IteratedNarrationDemo,4,German,Windows,A couple found their beehives broken (in 2017) which caused a damage about 60000 dollars and half of a million bees were dead. Two teenager were responsible for that (12 and 13 years old). They had to spent 8 years in prision and had to pay 10000 dollars.,Tue May 22 2018 11:31:25 GMT+0200 (Mitteleuropäische Sommerzeit),1526981485881,In December 2017 a couple found their beehives to be broken and therefore half a million bees dead. This was a damage of 60000 dollars. Two teenagers were found (12 and 13 years old) who if found guilty have to spend 8 years in prison and pay 10000 dollars.,bees,972230,10.6824,1,reproductionDemo
54,799,1177,20,EK,Chrome,M70CZo6QAYLGPNiE,,true,IteratedNarrationDemoPilot,1526982126825,IteratedNarrationDemo,7,German,Windows,A women wanted to take a flight from Chicago to Connecticut (on the 14th january). The woman could not take the flight on that day and had to wait for one day. Then she took a flight to London Heathrow and came back to the USA on the 18th january.,Tue May 22 2018 11:31:25 GMT+0200 (Mitteleuropäische Sommerzeit),1526981485881,"On January 14th and women wanted to take a flight from Chicago to Connecticut. She couldn't take the flight that day and had to wait for the next day. Then, she took a flight to London Heathrow and on January 18th she was back in the USA. ",flight,972230,10.6824,2,reproductionDemo
54,844,1177,20,EK,Chrome,jHjEtyTsDwMZZSFO,,false,IteratedNarrationDemoPilot,1526982126825,IteratedNarrationDemo,5,German,Windows,Two men went on a hint and they met 5 people in a canoe. The man asked the two men if they wanted to be in a fight. One of the two men said no because he thought that the man was a ghost. The next day he died and something dark came out of his mouth.,Tue May 22 2018 11:31:25 GMT+0200 (Mitteleuropäische Sommerzeit),1526981485881,"two men went on a hint and they met five people in a canoe. The men asked the two men if they want to be in a fight. One of the two men declined, because he thought the other men was a ghost. The next day he died and something dark came out of his mouth.",bartlett,972230,10.6824,3,reproductionDemo
53,689,600,21,EK,Safari,MSBq5bINaoNLXgFq,The experiment did not work properly and the sentence was not easily understandable.,false,IteratedNarrationDemoPilot,1526981842531,IteratedNarrationDemo,6,German,Mac,"The young one died, they crossed and they left the young the old one.",Tue May 22 2018 11:27:21 GMT+0200 (CEST),1526981241351,"The young one died, they crossed and they left the yound the old one",bartlett,967670,10.019666666666666,1,reproductionDemo
53,462,600,21,EK,Safari,rmWM7yMYXBbASNFR,The experiment did not work properly and the sentence was not easily understandable.,false,IteratedNarrationDemoPilot,1526981842531,IteratedNarrationDemo,2,German,Mac,"The young one died, they crossed and they left the young the old one.",Tue May 22 2018 11:27:21 GMT+0200 (CEST),1526981241351,,bees,967670,10.019666666666666,2,reproductionDemo
53,138,600,21,EK,Safari,awGXzCdrrzzleRhM,The experiment did not work properly and the sentence was not easily understandable.,false,IteratedNarrationDemoPilot,1526981842531,IteratedNarrationDemo,4,German,Mac,haaa,Tue May 22 2018 11:27:21 GMT+0200 (CEST),1526981241351,,flight,967670,10.019666666666666,3,reproductionDemo
52,579,1572,21,EK,Safari,jHjEtyTsDwMZZSFO,,false,IteratedNarrationDemoPilot,1526981420604,IteratedNarrationDemo,4,German,Mac,"two men went on a hint and they met five people in a canoe. The men asked the two men if they want to be in a fight. One of the two men declined, because he thought the other men was a ghost. The next day he died and something dark came out of his mouth.",Tue May 22 2018 11:19:35 GMT+0200 (CEST),1526980775515,Two men went on a hint. They saw five men in a canoe and those five men asked the two to join a fight. One of the two declined and thought the other one was a ghost. The next day he died and something dark came out of his mouth.,bartlett,974855,10.751483333333333,1,reproductionDemo
52,544,1572,21,EK,Safari,M70CZo6QAYLGPNiE,,false,IteratedNarrationDemoPilot,1526981420604,IteratedNarrationDemo,6,German,Mac,"On January 14th and women wanted to take a flight from Chicago to Connecticut. She couldn't take the flight that day and had to wait for the next day. Then, she took a flight to London Heathrow and on January 18th she was back in the USA. ",Tue May 22 2018 11:19:35 GMT+0200 (CEST),1526980775515,"On january 14th a woman went to the airport in Chigago to catch a flight to Conneticut. However, she had to wait and the next day she caught a flight to London Heathrow. She returned to the United States on the 18th of January.\n",flight,974855,10.751483333333333,2,reproductionDemo
52,1540,1572,21,EK,Safari,Ap545tdVh7Xo0qlh,,false,IteratedNarrationDemoPilot,1526981420604,IteratedNarrationDemo,2,German,Mac,"In december 2017 a couple found out that one of their 50 beehives was destroyed and damaged in total of 60000$. Besides that, half of the bees died as well. A week later, they found out that 2 boy, age 12 and 13, were responsible for the crime. Due to the fact they are still minors, they come from a charge of probably 9 years in prison or 10000$",Tue May 22 2018 11:19:35 GMT+0200 (CEST),1526980775515,"In december 2017, a couple in Iowa checked their 50 beehives and found a tragic incident: one hive was overturned and destroyed, half of the bees died and there is damage to the amount of $60,000. Weeks later it turned out that two boys(12 and 13 years old) were responsible for this incident. They will now be charged for their crime. Since they are still minors, they will be taken to juvenile court and can expect a charge of $10,000 or up to 10 years prison.",bees,974855,10.751483333333333,3,reproductionDemo
51,720,666,21,EK,Firefox,TpRsYQawvOgHgCvv,the last story didn't appeared.,false,IteratedNarrationDemoPilot,1526980955586,IteratedNarrationDemo,3,Deutsch,Windows,"a woman who wanted to go to Kentucky, went two London heathrow because she missed here original flight. in London she got arrested three days later for something like hiding here faces.",Tue May 22 2018 11:07:33 GMT+0200,1526980053442,"A woman, 66 years old seaked into an aiport in Chicago hiding her face without a passport or ticket. She planned to go to Kentucky, but missed the flight. therefore she stayed inside the aiport over night. The next day, january 15 2018 she took a flight to Heathrow, London. January 19 2018 she got arrested by british policemen for trespassing. ",flight,970212,15.035733333333333,1,reproductionDemo
51,584,666,21,EK,Firefox,5PvSVOdmzbtPghnM,the last story didn't appeared.,false,IteratedNarrationDemoPilot,1526980955586,IteratedNarrationDemo,1,Deutsch,Windows,"Two men from edugak walked down a river and were asked by 5 warriors in a canoe on the river, if they want to join them. Yust one men went with them and they fought in a battle in a town called kalama. Many were killed but the man from edugak hid with the warriors because they told him he was shot also he did not felt sick. then he thought they are ghosts. after going home he died the next morning and something black came out of his mouth. ",Tue May 22 2018 11:07:33 GMT+0200,1526980053442,"One night two young men from Egulac went down to the river to hunt seals, and while they were there it became foggy and calm. Then they heard war-cries, and they thought: ""Maybe this is a war-party"". They escaped to the shore, and hid behind a log. Now canoes came up, and they heard the noise of paddles, and saw one canoe coming up to the them. There were five men in the canoe, and they said: ""What do you think? We wish to take you along. We are going up the river to make war on the people"". One of the young men said: ""I have no arrows"". ""Arrows are in the canoe"", they said. ""I will not go along. I might be killed. My relatives do not know where I have gone. But you"", he said, turning to the other, ""may go with them."" So one of the young men went, but the other returned home. And the warriors went on up the river to a town on the other side of Kalama. The people came down to the water, and they began to fight, and many were killed. But presently the young man heard one of the warriors say: ""Quick, let us go home: that Indian has been hit"". Now he thought: ""Oh, they are ghosts"". He did not feel sick, but they said he had been shot. So the canoes went back to Egulac, and the young man went ashore to his house, and made a fire. And he told everybody and said: ""Behold I accompanied the ghosts, and we went to fight. Many of our fellows were killed, and many of those who attacked us were killed. They said I was hit, and I did not feel sick"". He told it all, and then he became quiet. When the sun rose he fell down. Something black came out of his mouth. His face became contorted. The people jumped up and cried. He was dead.",bartlett,970212,15.035733333333333,2,reproductionDemo
51,658,666,21,EK,Firefox,zTVqf2eVuvudYr2U,the last story didn't appeared.,false,IteratedNarrationDemoPilot,1526980955586,IteratedNarrationDemo,5,Deutsch,Windows,,Tue May 22 2018 11:07:33 GMT+0200,1526980053442,,bees,970212,15.035733333333333,3,reproductionDemo
50,1588,1223,20,EK,Chrome,T9rW6dMkebpykX60,There did not appear a third text.,true,IteratedNarrationDemoPilot,1526980822332,IteratedNarrationDemo,3,German,Windows,On the 15th of january 2018 a 66-years old slipped through the airport control and took a flight from the USA to London Heathrow without ticket and passport. The day before she already tried to fly to Connecticut. She somehow managed to get to London where officers caught her and sent her back on the 18th. In the end she was judged for taking a flight illegally.,Tue May 22 2018 10:56:27 GMT+0200 (Mitteleuropäische Sommerzeit),1526979387279,On the 15th of january 2018 a 66-year old slipped through airport control to get from the USA to London Heathrow without a ticket and passport. The day before she tried to get to Conneticut. She somehow managed to get on the plane to London where british officials found her and sent her back on the 18th. She now gets judged for illegal flighing without a ticket. ,flight,967646,23.91755,1,reproductionDemo
